,dma_code,dma_name,zip_code,city,state
15341,537,BANGOR,4921,,
15342,537,BANGOR,4922,,
15343,537,BANGOR,4923,,
15344,537,BANGOR,4924,,
15345,537,BANGOR,4925,,
15346,537,BANGOR,4928,,
15347,537,BANGOR,4929,,
15348,537,BANGOR,4930,,
15349,537,BANGOR,4932,,
15350,537,BANGOR,4933,,
15351,537,BANGOR,4937,,
15352,537,BANGOR,4939,,
15353,537,BANGOR,4941,,
15354,537,BANGOR,4942,,
15355,537,BANGOR,4943,,
15356,537,BANGOR,4944,,
15357,537,BANGOR,4945,,
15358,537,BANGOR,4949,,
15359,537,BANGOR,4950,,
15360,537,BANGOR,4951,,
15361,537,BANGOR,4952,,
15362,537,BANGOR,4953,,
15363,537,BANGOR,4954,,
15364,537,BANGOR,4957,,
15365,537,BANGOR,4958,,
15366,537,BANGOR,4961,,
15367,537,BANGOR,4965,,
15368,537,BANGOR,4967,,
15369,537,BANGOR,4969,,
15370,537,BANGOR,4971,,
15371,537,BANGOR,4972,,
15372,537,BANGOR,4973,,
15373,537,BANGOR,4974,,
15374,537,BANGOR,4975,,
15375,537,BANGOR,4976,,
15376,537,BANGOR,4978,,
15377,537,BANGOR,4979,,
15378,537,BANGOR,4981,,
15379,537,BANGOR,4985,,
15380,537,BANGOR,4986,,
15381,537,BANGOR,4987,,
15382,537,BANGOR,4988,,
16022,581,TERRE HAUTE,47813,,
16023,581,TERRE HAUTE,47814,,
16436,554,WHEELING - STEUBENVILLE,26186,,
