dma_code,dma_name,zip_code,city,state
523,BURLINGTON - PLATTSBURGH,5149,Ludlow,VT
523,BURLINGTON - PLATTSBURGH,5150,North Springfield,VT
523,BURLINGTON - PLATTSBURGH,5151,Perkinsville,VT
523,BURLINGTON - PLATTSBURGH,5153,Proctorsville,VT
523,BURLINGTON - PLATTSBURGH,5156,Springfield,VT
523,BURLINGTON - PLATTSBURGH,5161,Weston,VT
523,BURLINGTON - PLATTSBURGH,5401,Burlington,VT
523,BURLINGTON - PLATTSBURGH,5402,Burlington,VT
523,BURLINGTON - PLATTSBURGH,5403,South Burlington,VT
523,BURLINGTON - PLATTSBURGH,5404,Winooski,VT
523,BURLINGTON - PLATTSBURGH,5405,Burlington,VT
523,BURLINGTON - PLATTSBURGH,5406,Burlington,VT
523,BURLINGTON - PLATTSBURGH,5407,South Burlington,VT
523,BURLINGTON - PLATTSBURGH,5408,Burlington,VT
523,BURLINGTON - PLATTSBURGH,5439,Colchester,VT
523,BURLINGTON - PLATTSBURGH,5440,Alburgh,VT
523,BURLINGTON - PLATTSBURGH,5441,Bakersfield,VT
523,BURLINGTON - PLATTSBURGH,5442,Belvidere Center,VT
523,BURLINGTON - PLATTSBURGH,5443,Bristol,VT
523,BURLINGTON - PLATTSBURGH,5444,Cambridge,VT
523,BURLINGTON - PLATTSBURGH,5445,Charlotte,VT
523,BURLINGTON - PLATTSBURGH,5446,Colchester,VT
523,BURLINGTON - PLATTSBURGH,5447,East Berkshire,VT
523,BURLINGTON - PLATTSBURGH,5448,East Fairfield,VT
523,BURLINGTON - PLATTSBURGH,5449,Colchester,VT
523,BURLINGTON - PLATTSBURGH,5450,Enosburg Falls,VT
523,BURLINGTON - PLATTSBURGH,5451,Essex,VT
523,BURLINGTON - PLATTSBURGH,5452,Essex Junction,VT
523,BURLINGTON - PLATTSBURGH,5453,Essex Junction,VT
523,BURLINGTON - PLATTSBURGH,5454,Fairfax,VT
523,BURLINGTON - PLATTSBURGH,5455,Fairfield,VT
523,BURLINGTON - PLATTSBURGH,5456,Ferrisburgh,VT
523,BURLINGTON - PLATTSBURGH,5457,Franklin,VT
523,BURLINGTON - PLATTSBURGH,5458,Grand Isle,VT
523,BURLINGTON - PLATTSBURGH,5459,Highgate Center,VT
523,BURLINGTON - PLATTSBURGH,5460,Highgate Springs,VT
523,BURLINGTON - PLATTSBURGH,5461,Hinesburg,VT
523,BURLINGTON - PLATTSBURGH,5462,Huntington,VT
523,BURLINGTON - PLATTSBURGH,5463,Isle La Motte,VT
523,BURLINGTON - PLATTSBURGH,5464,Jeffersonville,VT
523,BURLINGTON - PLATTSBURGH,5465,Jericho,VT
523,BURLINGTON - PLATTSBURGH,5466,Jonesville,VT
523,BURLINGTON - PLATTSBURGH,5468,Milton,VT
523,BURLINGTON - PLATTSBURGH,5469,Monkton,VT
523,BURLINGTON - PLATTSBURGH,5470,Montgomery,VT
523,BURLINGTON - PLATTSBURGH,5471,Montgomery Center,VT
523,BURLINGTON - PLATTSBURGH,5472,New Haven,VT
523,BURLINGTON - PLATTSBURGH,5473,North Ferrisburgh,VT
523,BURLINGTON - PLATTSBURGH,5474,North Hero,VT
523,BURLINGTON - PLATTSBURGH,5476,Richford,VT
523,BURLINGTON - PLATTSBURGH,5477,Richmond,VT
523,BURLINGTON - PLATTSBURGH,5478,Saint Albans,VT
523,BURLINGTON - PLATTSBURGH,5479,Essex Junction,VT
523,BURLINGTON - PLATTSBURGH,5481,Saint Albans Bay,VT
523,BURLINGTON - PLATTSBURGH,5482,Shelburne,VT
523,BURLINGTON - PLATTSBURGH,5483,Sheldon,VT
523,BURLINGTON - PLATTSBURGH,5485,Sheldon Springs,VT
523,BURLINGTON - PLATTSBURGH,5486,South Hero,VT
523,BURLINGTON - PLATTSBURGH,5487,Starksboro,VT
523,BURLINGTON - PLATTSBURGH,5488,Swanton,VT
523,BURLINGTON - PLATTSBURGH,5489,Underhill,VT
523,BURLINGTON - PLATTSBURGH,5490,Underhill Center,VT
523,BURLINGTON - PLATTSBURGH,5491,Vergennes,VT
523,BURLINGTON - PLATTSBURGH,5492,Waterville,VT
523,BURLINGTON - PLATTSBURGH,5494,Westford,VT
523,BURLINGTON - PLATTSBURGH,5495,Williston,VT
523,BURLINGTON - PLATTSBURGH,5601,Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5602,Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5603,Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5604,Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5609,Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5620,Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5633,Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5640,Adamant,VT
523,BURLINGTON - PLATTSBURGH,5641,Barre,VT
523,BURLINGTON - PLATTSBURGH,5647,Cabot,VT
523,BURLINGTON - PLATTSBURGH,5648,Calais,VT
523,BURLINGTON - PLATTSBURGH,5649,East Barre,VT
523,BURLINGTON - PLATTSBURGH,5650,East Calais,VT
523,BURLINGTON - PLATTSBURGH,5651,East Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5652,Eden,VT
523,BURLINGTON - PLATTSBURGH,5653,Eden Mills,VT
523,BURLINGTON - PLATTSBURGH,5654,Graniteville,VT
523,BURLINGTON - PLATTSBURGH,5655,Hyde Park,VT
523,BURLINGTON - PLATTSBURGH,5656,Johnson,VT
523,BURLINGTON - PLATTSBURGH,5657,Lake Elmore,VT
523,BURLINGTON - PLATTSBURGH,5658,Marshfield,VT
523,BURLINGTON - PLATTSBURGH,5660,Moretown,VT
523,BURLINGTON - PLATTSBURGH,5661,Morrisville,VT
523,BURLINGTON - PLATTSBURGH,5662,Moscow,VT
523,BURLINGTON - PLATTSBURGH,5663,Northfield,VT
523,BURLINGTON - PLATTSBURGH,5664,Northfield Falls,VT
523,BURLINGTON - PLATTSBURGH,5665,North Hyde Park,VT
523,BURLINGTON - PLATTSBURGH,5666,North Montpelier,VT
523,BURLINGTON - PLATTSBURGH,5667,Plainfield,VT
523,BURLINGTON - PLATTSBURGH,5669,Roxbury,VT
523,BURLINGTON - PLATTSBURGH,5670,South Barre,VT
523,BURLINGTON - PLATTSBURGH,5671,Waterbury,VT
523,BURLINGTON - PLATTSBURGH,5672,Stowe,VT
523,BURLINGTON - PLATTSBURGH,5673,Waitsfield,VT
523,BURLINGTON - PLATTSBURGH,5674,Warren,VT
523,BURLINGTON - PLATTSBURGH,5675,Washington,VT
523,BURLINGTON - PLATTSBURGH,5676,Waterbury,VT
523,BURLINGTON - PLATTSBURGH,5677,Waterbury Center,VT
523,BURLINGTON - PLATTSBURGH,5678,Websterville,VT
523,BURLINGTON - PLATTSBURGH,5679,Williamstown,VT
523,BURLINGTON - PLATTSBURGH,5680,Wolcott,VT
523,BURLINGTON - PLATTSBURGH,5681,Woodbury,VT
523,BURLINGTON - PLATTSBURGH,5682,Worcester,VT
523,BURLINGTON - PLATTSBURGH,5701,Rutland,VT
523,BURLINGTON - PLATTSBURGH,5702,Rutland,VT
523,BURLINGTON - PLATTSBURGH,5730,Belmont,VT
523,BURLINGTON - PLATTSBURGH,5731,Benson,VT
523,BURLINGTON - PLATTSBURGH,5732,Bomoseen,VT
523,BURLINGTON - PLATTSBURGH,5733,Brandon,VT
523,BURLINGTON - PLATTSBURGH,5734,Bridport,VT
523,BURLINGTON - PLATTSBURGH,5735,Castleton,VT
523,BURLINGTON - PLATTSBURGH,5736,Center Rutland,VT
523,BURLINGTON - PLATTSBURGH,5737,Chittenden,VT
523,BURLINGTON - PLATTSBURGH,5738,Cuttingsville,VT
523,BURLINGTON - PLATTSBURGH,5739,Danby,VT
523,BURLINGTON - PLATTSBURGH,5740,East Middlebury,VT
523,BURLINGTON - PLATTSBURGH,5741,East Poultney,VT
523,BURLINGTON - PLATTSBURGH,5742,East Wallingford,VT
523,BURLINGTON - PLATTSBURGH,5743,Fair Haven,VT
523,BURLINGTON - PLATTSBURGH,5744,Florence,VT
523,BURLINGTON - PLATTSBURGH,5745,Forest Dale,VT
523,BURLINGTON - PLATTSBURGH,5746,Gaysville,VT
523,BURLINGTON - PLATTSBURGH,5747,Granville,VT
523,BURLINGTON - PLATTSBURGH,5748,Hancock,VT
523,BURLINGTON - PLATTSBURGH,5750,Hydeville,VT
523,BURLINGTON - PLATTSBURGH,5751,Killington,VT
523,BURLINGTON - PLATTSBURGH,5753,Middlebury,VT
523,BURLINGTON - PLATTSBURGH,5757,Middletown Springs,VT
523,BURLINGTON - PLATTSBURGH,5758,Mount Holly,VT
523,BURLINGTON - PLATTSBURGH,5759,North Clarendon,VT
523,BURLINGTON - PLATTSBURGH,5760,Orwell,VT
523,BURLINGTON - PLATTSBURGH,5761,Pawlet,VT
523,BURLINGTON - PLATTSBURGH,5762,Pittsfield,VT
523,BURLINGTON - PLATTSBURGH,5763,Pittsford,VT
523,BURLINGTON - PLATTSBURGH,5764,Poultney,VT
523,BURLINGTON - PLATTSBURGH,5765,Proctor,VT
523,BURLINGTON - PLATTSBURGH,5766,Ripton,VT
523,BURLINGTON - PLATTSBURGH,5767,Rochester,VT
523,BURLINGTON - PLATTSBURGH,5769,Salisbury,VT
523,BURLINGTON - PLATTSBURGH,5770,Shoreham,VT
523,BURLINGTON - PLATTSBURGH,5772,Stockbridge,VT
523,BURLINGTON - PLATTSBURGH,5773,Wallingford,VT
523,BURLINGTON - PLATTSBURGH,5774,Wells,VT
523,BURLINGTON - PLATTSBURGH,5775,West Pawlet,VT
523,BURLINGTON - PLATTSBURGH,5777,West Rutland,VT
523,BURLINGTON - PLATTSBURGH,5778,Whiting,VT
523,BURLINGTON - PLATTSBURGH,5819,Saint Johnsbury,VT
523,BURLINGTON - PLATTSBURGH,5820,Albany,VT
523,BURLINGTON - PLATTSBURGH,5821,Barnet,VT
523,BURLINGTON - PLATTSBURGH,5822,Barton,VT
523,BURLINGTON - PLATTSBURGH,5823,Beebe Plain,VT
523,BURLINGTON - PLATTSBURGH,5824,Concord,VT
523,BURLINGTON - PLATTSBURGH,5825,Coventry,VT
523,BURLINGTON - PLATTSBURGH,5826,Craftsbury,VT
523,BURLINGTON - PLATTSBURGH,5827,Craftsbury Common,VT
523,BURLINGTON - PLATTSBURGH,5828,Danville,VT
523,BURLINGTON - PLATTSBURGH,5829,Derby,VT
523,BURLINGTON - PLATTSBURGH,5830,Derby Line,VT
523,BURLINGTON - PLATTSBURGH,5832,East Burke,VT
523,BURLINGTON - PLATTSBURGH,5833,East Charleston,VT
523,BURLINGTON - PLATTSBURGH,5836,East Hardwick,VT
523,BURLINGTON - PLATTSBURGH,5837,East Haven,VT
523,BURLINGTON - PLATTSBURGH,5838,East Saint Johnsbury,VT
523,BURLINGTON - PLATTSBURGH,5839,Glover,VT
523,BURLINGTON - PLATTSBURGH,5840,Granby,VT
523,BURLINGTON - PLATTSBURGH,5841,Greensboro,VT
523,BURLINGTON - PLATTSBURGH,5842,Greensboro Bend,VT
523,BURLINGTON - PLATTSBURGH,5843,Hardwick,VT
523,BURLINGTON - PLATTSBURGH,5845,Irasburg,VT
523,BURLINGTON - PLATTSBURGH,5846,Island Pond,VT
523,BURLINGTON - PLATTSBURGH,5847,Lowell,VT
523,BURLINGTON - PLATTSBURGH,5848,Lower Waterford,VT
523,BURLINGTON - PLATTSBURGH,5849,Lyndon,VT
523,BURLINGTON - PLATTSBURGH,5850,Lyndon Center,VT
523,BURLINGTON - PLATTSBURGH,5851,Lyndonville,VT
523,BURLINGTON - PLATTSBURGH,5853,Morgan,VT
523,BURLINGTON - PLATTSBURGH,5855,Newport,VT
523,BURLINGTON - PLATTSBURGH,5857,Newport Center,VT
523,BURLINGTON - PLATTSBURGH,5858,North Concord,VT
523,BURLINGTON - PLATTSBURGH,5859,North Troy,VT
523,BURLINGTON - PLATTSBURGH,5860,Orleans,VT
523,BURLINGTON - PLATTSBURGH,5861,Passumpsic,VT
523,BURLINGTON - PLATTSBURGH,5862,Peacham,VT
523,BURLINGTON - PLATTSBURGH,5863,Saint Johnsbury Center,VT
523,BURLINGTON - PLATTSBURGH,5866,Sheffield,VT
523,BURLINGTON - PLATTSBURGH,5867,Sutton,VT
523,BURLINGTON - PLATTSBURGH,5868,Troy,VT
523,BURLINGTON - PLATTSBURGH,5871,West Burke,VT
523,BURLINGTON - PLATTSBURGH,5872,West Charleston,VT
523,BURLINGTON - PLATTSBURGH,5873,West Danville,VT
523,BURLINGTON - PLATTSBURGH,5874,Westfield,VT
523,BURLINGTON - PLATTSBURGH,5875,Barton,VT
523,BURLINGTON - PLATTSBURGH,5901,Averill,VT
523,BURLINGTON - PLATTSBURGH,5902,Beecher Falls,VT
523,BURLINGTON - PLATTSBURGH,5903,Canaan,VT
523,BURLINGTON - PLATTSBURGH,5904,Gilman,VT
523,BURLINGTON - PLATTSBURGH,5905,Guildhall,VT
523,BURLINGTON - PLATTSBURGH,5906,Lunenburg,VT
523,BURLINGTON - PLATTSBURGH,5907,Norton,VT
523,BURLINGTON - PLATTSBURGH,12851,Minerva,NY
523,BURLINGTON - PLATTSBURGH,12852,Newcomb,NY
523,BURLINGTON - PLATTSBURGH,12855,North Hudson,NY
523,BURLINGTON - PLATTSBURGH,12857,Olmstedville,NY
523,BURLINGTON - PLATTSBURGH,12858,Paradox,NY
523,BURLINGTON - PLATTSBURGH,12870,Schroon Lake,NY
523,BURLINGTON - PLATTSBURGH,12872,Severance,NY
523,BURLINGTON - PLATTSBURGH,12879,Newcomb,NY
523,BURLINGTON - PLATTSBURGH,12883,Ticonderoga,NY
523,BURLINGTON - PLATTSBURGH,12901,Plattsburgh,NY
523,BURLINGTON - PLATTSBURGH,12903,Plattsburgh,NY
523,BURLINGTON - PLATTSBURGH,12910,Altona,NY
523,BURLINGTON - PLATTSBURGH,12911,Keeseville,NY
523,BURLINGTON - PLATTSBURGH,12912,Au Sable Forks,NY
523,BURLINGTON - PLATTSBURGH,12913,Bloomingdale,NY
523,BURLINGTON - PLATTSBURGH,12914,Bombay,NY
523,BURLINGTON - PLATTSBURGH,12915,Brainardsville,NY
523,BURLINGTON - PLATTSBURGH,12916,Brushton,NY
523,BURLINGTON - PLATTSBURGH,12917,Burke,NY
523,BURLINGTON - PLATTSBURGH,12918,Cadyville,NY
523,BURLINGTON - PLATTSBURGH,12919,Champlain,NY
523,BURLINGTON - PLATTSBURGH,12920,Chateaugay,NY
523,BURLINGTON - PLATTSBURGH,12921,Chazy,NY
523,BURLINGTON - PLATTSBURGH,12923,Churubusco,NY
523,BURLINGTON - PLATTSBURGH,12924,Keeseville,NY
523,BURLINGTON - PLATTSBURGH,12926,Constable,NY
523,BURLINGTON - PLATTSBURGH,12928,Crown Point,NY
523,BURLINGTON - PLATTSBURGH,12929,Dannemora,NY
523,BURLINGTON - PLATTSBURGH,12930,Dickinson Center,NY
523,BURLINGTON - PLATTSBURGH,12932,Elizabethtown,NY
523,BURLINGTON - PLATTSBURGH,12933,Ellenburg,NY
523,BURLINGTON - PLATTSBURGH,12934,Ellenburg Center,NY
523,BURLINGTON - PLATTSBURGH,12935,Ellenburg Depot,NY
523,BURLINGTON - PLATTSBURGH,12936,Essex,NY
523,BURLINGTON - PLATTSBURGH,12937,Fort Covington,NY
523,BURLINGTON - PLATTSBURGH,12939,Gabriels,NY
523,BURLINGTON - PLATTSBURGH,12941,Jay,NY
523,BURLINGTON - PLATTSBURGH,12942,Keene,NY
523,BURLINGTON - PLATTSBURGH,12943,Keene Valley,NY
523,BURLINGTON - PLATTSBURGH,12944,Keeseville,NY
523,BURLINGTON - PLATTSBURGH,12945,Lake Clear,NY
523,BURLINGTON - PLATTSBURGH,12946,Lake Placid,NY
523,BURLINGTON - PLATTSBURGH,12950,Lewis,NY
523,BURLINGTON - PLATTSBURGH,12952,Lyon Mountain,NY
523,BURLINGTON - PLATTSBURGH,12953,Malone,NY
523,BURLINGTON - PLATTSBURGH,12955,Lyon Mountain,NY
523,BURLINGTON - PLATTSBURGH,12956,Mineville,NY
523,BURLINGTON - PLATTSBURGH,12957,Moira,NY
523,BURLINGTON - PLATTSBURGH,12958,Mooers,NY
523,BURLINGTON - PLATTSBURGH,12959,Mooers Forks,NY
523,BURLINGTON - PLATTSBURGH,12960,Moriah,NY
523,BURLINGTON - PLATTSBURGH,12961,Moriah Center,NY
523,BURLINGTON - PLATTSBURGH,12962,Morrisonville,NY
523,BURLINGTON - PLATTSBURGH,12964,New Russia,NY
523,BURLINGTON - PLATTSBURGH,12966,North Bangor,NY
523,BURLINGTON - PLATTSBURGH,12969,Owls Head,NY
523,BURLINGTON - PLATTSBURGH,12970,Paul Smiths,NY
523,BURLINGTON - PLATTSBURGH,12972,Peru,NY
523,BURLINGTON - PLATTSBURGH,12974,Port Henry,NY
523,BURLINGTON - PLATTSBURGH,12975,Port Kent,NY
523,BURLINGTON - PLATTSBURGH,12976,Rainbow Lake,NY
523,BURLINGTON - PLATTSBURGH,12977,Ray Brook,NY
523,BURLINGTON - PLATTSBURGH,12978,Redford,NY
523,BURLINGTON - PLATTSBURGH,12979,Rouses Point,NY
523,BURLINGTON - PLATTSBURGH,12980,Saint Regis Falls,NY
523,BURLINGTON - PLATTSBURGH,12981,Saranac,NY
523,BURLINGTON - PLATTSBURGH,12983,Saranac Lake,NY
523,BURLINGTON - PLATTSBURGH,12985,Schuyler Falls,NY
523,BURLINGTON - PLATTSBURGH,12986,Tupper Lake,NY
523,BURLINGTON - PLATTSBURGH,12987,Upper Jay,NY
523,BURLINGTON - PLATTSBURGH,12989,Vermontville,NY
523,BURLINGTON - PLATTSBURGH,12992,West Chazy,NY
523,BURLINGTON - PLATTSBURGH,12993,Westport,NY
523,BURLINGTON - PLATTSBURGH,12995,Whippleville,NY
523,BURLINGTON - PLATTSBURGH,12996,Willsboro,NY
523,BURLINGTON - PLATTSBURGH,12997,Wilmington,NY
523,BURLINGTON - PLATTSBURGH,12998,Witherbee,NY
523,BURLINGTON - PLATTSBURGH,13655,Hogansburg,NY
550,WILMINGTON,28320,Bladenboro,NC
550,WILMINGTON,28332,Dublin,NC
550,WILMINGTON,28337,Elizabethtown,NC
550,WILMINGTON,28392,Tar Heel,NC
550,WILMINGTON,28399,White Oak,NC
550,WILMINGTON,28401,Wilmington,NC
550,WILMINGTON,28402,Wilmington,NC
550,WILMINGTON,28403,Wilmington,NC
550,WILMINGTON,28404,Wilmington,NC
550,WILMINGTON,28405,Wilmington,NC
550,WILMINGTON,28406,Wilmington,NC
550,WILMINGTON,28407,Wilmington,NC
550,WILMINGTON,28408,Wilmington,NC
550,WILMINGTON,28409,Wilmington,NC
550,WILMINGTON,28410,Wilmington,NC
550,WILMINGTON,28411,Wilmington,NC
550,WILMINGTON,28412,Wilmington,NC
550,WILMINGTON,28420,Ash,NC
550,WILMINGTON,28421,Atkinson,NC
550,WILMINGTON,28422,Bolivia,NC
550,WILMINGTON,28423,Bolton,NC
550,WILMINGTON,28424,Brunswick,NC
550,WILMINGTON,28425,Burgaw,NC
550,WILMINGTON,28428,Carolina Beach,NC
550,WILMINGTON,28429,Castle Hayne,NC
550,WILMINGTON,28430,Cerro Gordo,NC
550,WILMINGTON,28431,Chadbourn,NC
550,WILMINGTON,28432,Clarendon,NC
550,WILMINGTON,28433,Clarkton,NC
550,WILMINGTON,28434,Council,NC
550,WILMINGTON,28435,Currie,NC
550,WILMINGTON,28436,Delco,NC
550,WILMINGTON,28438,Evergreen,NC
550,WILMINGTON,28439,Fair Bluff,NC
550,WILMINGTON,28442,Hallsboro,NC
550,WILMINGTON,28443,Hampstead,NC
550,WILMINGTON,28448,Kelly,NC
550,WILMINGTON,28449,Kure Beach,NC
550,WILMINGTON,28450,Lake Waccamaw,NC
550,WILMINGTON,28451,Leland,NC
550,WILMINGTON,28452,Longwood,NC
550,WILMINGTON,28454,Maple Hill,NC
550,WILMINGTON,28455,Nakina,NC
550,WILMINGTON,28456,Riegelwood,NC
550,WILMINGTON,28457,Rocky Point,NC
550,WILMINGTON,28459,Shallotte,NC
550,WILMINGTON,28461,Southport,NC
550,WILMINGTON,28462,Supply,NC
550,WILMINGTON,28463,Tabor City,NC
550,WILMINGTON,28465,Oak Island,NC
550,WILMINGTON,28467,Calabash,NC
550,WILMINGTON,28468,Sunset Beach,NC
550,WILMINGTON,28469,Ocean Isle Beach,NC
550,WILMINGTON,28470,Shallotte,NC
550,WILMINGTON,28472,Whiteville,NC
550,WILMINGTON,28478,Willard,NC
550,WILMINGTON,28479,Winnabow,NC
550,WILMINGTON,28480,Wrightsville Beach,NC
507,SAVANNAH,29901,Beaufort,SC
507,SAVANNAH,29902,Beaufort,SC
507,SAVANNAH,29903,Beaufort,SC
507,SAVANNAH,29904,Beaufort,SC
507,SAVANNAH,29905,Parris Island,SC
507,SAVANNAH,29906,Beaufort,SC
507,SAVANNAH,29907,Beaufort,SC
507,SAVANNAH,29909,Okatie,SC
507,SAVANNAH,29910,Bluffton,SC
507,SAVANNAH,29911,Brunson,SC
507,SAVANNAH,29912,Coosawhatchie,SC
507,SAVANNAH,29913,Crocketville,SC
507,SAVANNAH,29914,Dale,SC
507,SAVANNAH,29915,Daufuskie Island,SC
507,SAVANNAH,29916,Early Branch,SC
507,SAVANNAH,29918,Estill,SC
507,SAVANNAH,29920,Saint Helena Island,SC
507,SAVANNAH,29921,Furman,SC
507,SAVANNAH,29922,Garnett,SC
507,SAVANNAH,29923,Gifford,SC
507,SAVANNAH,29924,Hampton,SC
507,SAVANNAH,29925,Hilton Head Island,SC
507,SAVANNAH,29926,Hilton Head Island,SC
507,SAVANNAH,29927,Hardeeville,SC
507,SAVANNAH,29928,Hilton Head Island,SC
507,SAVANNAH,29931,Lobeco,SC
507,SAVANNAH,29932,Luray,SC
507,SAVANNAH,29933,Miley,SC
507,SAVANNAH,29934,Pineland,SC
507,SAVANNAH,29935,Port Royal,SC
507,SAVANNAH,29936,Ridgeland,SC
507,SAVANNAH,29938,Hilton Head Island,SC
507,SAVANNAH,29939,Scotia,SC
507,SAVANNAH,29940,Seabrook,SC
507,SAVANNAH,29941,Sheldon,SC
507,SAVANNAH,29943,Tillman,SC
507,SAVANNAH,29944,Varnville,SC
507,SAVANNAH,29945,Yemassee,SC
507,SAVANNAH,30410,Ailey,GA
507,SAVANNAH,30412,Alston,GA
507,SAVANNAH,30414,Bellville,GA
507,SAVANNAH,30415,Brooklet,GA
507,SAVANNAH,30417,Claxton,GA
507,SAVANNAH,30420,Cobbtown,GA
507,SAVANNAH,30421,Collins,GA
507,SAVANNAH,30423,Daisy,GA
507,SAVANNAH,30424,Dover,GA
507,SAVANNAH,30427,Glennville,GA
507,SAVANNAH,30429,Hagan,GA
507,SAVANNAH,30436,Lyons,GA
507,SAVANNAH,30438,Manassas,GA
507,SAVANNAH,30439,Metter,GA
507,SAVANNAH,30445,Mount Vernon,GA
507,SAVANNAH,30446,Newington,GA
507,SAVANNAH,30449,Oliver,GA
507,SAVANNAH,30450,Portal,GA
507,SAVANNAH,30451,Pulaski,GA
507,SAVANNAH,30452,Register,GA
507,SAVANNAH,30453,Reidsville,GA
507,SAVANNAH,30455,Rocky Ford,GA
507,SAVANNAH,30458,Statesboro,GA
507,SAVANNAH,30459,Statesboro,GA
507,SAVANNAH,30460,Statesboro,GA
507,SAVANNAH,30461,Statesboro,GA
507,SAVANNAH,30467,Sylvania,GA
507,SAVANNAH,30470,Tarrytown,GA
507,SAVANNAH,30473,Uvalda,GA
507,SAVANNAH,30474,Vidalia,GA
507,SAVANNAH,30475,Vidalia,GA
507,SAVANNAH,30499,Reidsville,GA
507,SAVANNAH,31301,Allenhurst,GA
507,SAVANNAH,31302,Bloomingdale,GA
507,SAVANNAH,31303,Clyo,GA
507,SAVANNAH,31304,Crescent,GA
507,SAVANNAH,31305,Darien,GA
507,SAVANNAH,31307,Eden,GA
507,SAVANNAH,31308,Ellabell,GA
507,SAVANNAH,31309,Fleming,GA
507,SAVANNAH,31310,Hinesville,GA
507,SAVANNAH,31312,Guyton,GA
507,SAVANNAH,31313,Hinesville,GA
507,SAVANNAH,31314,Fort Stewart,GA
507,SAVANNAH,31315,Fort Stewart,GA
507,SAVANNAH,31316,Ludowici,GA
507,SAVANNAH,31318,Meldrim,GA
507,SAVANNAH,31319,Meridian,GA
507,SAVANNAH,31320,Midway,GA
507,SAVANNAH,31321,Pembroke,GA
507,SAVANNAH,31322,Pooler,GA
507,SAVANNAH,31323,Riceboro,GA
507,SAVANNAH,31324,Richmond Hill,GA
507,SAVANNAH,31326,Rincon,GA
507,SAVANNAH,31327,Sapelo Island,GA
507,SAVANNAH,31328,Tybee Island,GA
507,SAVANNAH,31329,Springfield,GA
507,SAVANNAH,31331,Townsend,GA
507,SAVANNAH,31333,Walthourville,GA
507,SAVANNAH,31401,Savannah,GA
507,SAVANNAH,31402,Savannah,GA
507,SAVANNAH,31403,Savannah,GA
507,SAVANNAH,31404,Savannah,GA
507,SAVANNAH,31405,Savannah,GA
507,SAVANNAH,31406,Savannah,GA
507,SAVANNAH,31407,Port Wentworth,GA
507,SAVANNAH,31408,Savannah,GA
507,SAVANNAH,31409,Savannah,GA
507,SAVANNAH,31410,Savannah,GA
507,SAVANNAH,31411,Savannah,GA
507,SAVANNAH,31412,Savannah,GA
507,SAVANNAH,31414,Savannah,GA
507,SAVANNAH,31415,Savannah,GA
507,SAVANNAH,31416,Savannah,GA
507,SAVANNAH,31418,Savannah,GA
507,SAVANNAH,31419,Savannah,GA
507,SAVANNAH,31420,Savannah,GA
507,SAVANNAH,31421,Savannah,GA
507,SAVANNAH,31510,Alma,GA
507,SAVANNAH,31513,Baxley,GA
507,SAVANNAH,31515,Baxley,GA
507,SAVANNAH,31532,Denton,GA
507,SAVANNAH,31539,Hazlehurst,GA
507,SAVANNAH,31545,Jesup,GA
507,SAVANNAH,31546,Jesup,GA
507,SAVANNAH,31555,Odum,GA
507,SAVANNAH,31560,Screven,GA
507,SAVANNAH,31563,Surrency,GA
507,SAVANNAH,31598,Jesup,GA
507,SAVANNAH,31599,Jesup,GA
678,WICHITA - HUTCHINSON PLUS,66840,Burns,KS
678,WICHITA - HUTCHINSON PLUS,66842,Cassoday,KS
678,WICHITA - HUTCHINSON PLUS,66843,Cedar Point,KS
678,WICHITA - HUTCHINSON PLUS,66845,Cottonwood Falls,KS
678,WICHITA - HUTCHINSON PLUS,66850,Elmdale,KS
678,WICHITA - HUTCHINSON PLUS,66851,Florence,KS
678,WICHITA - HUTCHINSON PLUS,66853,Hamilton,KS
678,WICHITA - HUTCHINSON PLUS,66855,Lamont,KS
678,WICHITA - HUTCHINSON PLUS,66858,Lincolnville,KS
678,WICHITA - HUTCHINSON PLUS,66859,Lost Springs,KS
678,WICHITA - HUTCHINSON PLUS,66860,Madison,KS
678,WICHITA - HUTCHINSON PLUS,66861,Marion,KS
678,WICHITA - HUTCHINSON PLUS,66862,Matfield Green,KS
678,WICHITA - HUTCHINSON PLUS,66863,Neal,KS
678,WICHITA - HUTCHINSON PLUS,66866,Peabody,KS
678,WICHITA - HUTCHINSON PLUS,66869,Strong City,KS
678,WICHITA - HUTCHINSON PLUS,66870,Virgil,KS
678,WICHITA - HUTCHINSON PLUS,67001,Andale,KS
678,WICHITA - HUTCHINSON PLUS,67002,Andover,KS
678,WICHITA - HUTCHINSON PLUS,67003,Anthony,KS
678,WICHITA - HUTCHINSON PLUS,67004,Argonia,KS
678,WICHITA - HUTCHINSON PLUS,67005,Arkansas City,KS
678,WICHITA - HUTCHINSON PLUS,67008,Atlanta,KS
678,WICHITA - HUTCHINSON PLUS,67009,Attica,KS
678,WICHITA - HUTCHINSON PLUS,67010,Augusta,KS
678,WICHITA - HUTCHINSON PLUS,67012,Beaumont,KS
